PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,Deck,CabinKnown,TicketFrequency,NameLength,TitleGroup,FareLevel,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_O,Embarked_Q,Embarked_S,TitleGroup_Common,TitleGroup_Military,TitleGroup_Noble,TitleGroup_Professional,AgeGroup_Niño,AgeGroup_Adolescente,AgeGroup_Adulto Joven,AgeGroup_Adulto,AgeGroup_Mayor,FareLevel_Muy bajo,FareLevel_Bajo,FareLevel_Medio,FareLevel_Alto,FareLevel_Muy alto,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_UK,Sex_LE,Embarked_LE,TitleGroup_LE,AgeGroup_LE,Deck_LE,TitleGroup_PF,AgeGroup_ordinal,FareLevel_ordinal,Pclass_ordinal
210,1,1,"Blank, Mr. Henry",male,0.8787272298081026,-0.6798499588222058,0.0,112277,0.5732591976391689,C,Mr,-0.7910074553829461,1,Adulto,1.137940139516829,A,1,-0.7758032132758159,-1.6846989603572866,Common,Medio,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Common,4,3,3
211,0,3,"Ali, Mr. Ahmed",male,-0.36967905650512467,-0.6798499588222058,0.0,SOTON/O.Q. 3101311,-0.9584370384990634,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.591395063381803,UK,0,-0.7758032132758159,-2.283344035185708,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
212,1,2,"Cameron, Miss. Clear Annie",female,0.5003684649227577,-0.6798499588222058,0.0,F.C.C. 13528,0.17762288771565468,S,Miss,-0.7910074553829461,1,Adulto Joven,0.7057390743233087,UK,0,-0.7758032132758159,0.1431730875345224,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,3,2
213,0,3,"Perkin, Mr. John Henry",male,-0.5348708087957197,-0.6798499588222058,0.0,A/5 21174,-0.9293552124060972,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5571683700046479,UK,0,-0.7758032132758159,-0.42803249688767725,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
214,0,2,"Givard, Mr. Hans Kristensen",male,0.112102160070797,-0.6798499588222058,0.0,250646,-0.3193229799294959,S,Mr,-0.7910074553829461,1,Adulto Joven,0.14847514953126886,UK,0,-0.7758032132758159,0.2645035031873031,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
215,0,3,"Kiernan, Mr. Philip",male,-0.12639025616755545,1.3736364246936756,0.0,367229,-0.8599113609682942,Q,Mr,0.8366964171969096,0,Adulto Joven,-1.3213470906295832,UK,0,-0.7758032132758159,-0.9778910655957249,Common,Bajo,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,Common,3,2,1
216,1,1,"Newell, Miss. Madeleine",female,0.19063166656545946,1.3736364246936756,0.0,35273,1.8139857202373597,C,Miss,0.8366964171969096,0,Adulto Joven,1.7662005798035718,D,1,1.4254798398680424,-0.2704552509764831,Common,Muy alto,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,Common,3,5,3
217,1,3,"Honkanen, Miss. Eliina",female,-0.12639025616755545,-0.6798499588222058,0.0,STON/O2. 3101283,-0.8366299228018967,S,Miss,-0.7910074553829461,1,Adulto Joven,-0.448393823556636,UK,0,-0.7758032132758159,-0.42803249688767725,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,1
218,0,2,"Jacobsohn, Mr. Sidney Samuel",male,1.0276282324943926,1.3736364246936756,0.0,243847,0.433923841138393,S,Mr,0.8366964171969096,0,Adulto,0.19320671271487716,UK,0,0.942683994968509,0.3788373135823231,Common,Medio,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,3,2
219,1,1,"Bazzani, Miss. Albina",female,0.26870729856379594,-0.6798499588222058,0.0,11813,1.4491372933887519,C,Miss,-0.7910074553829461,1,Adulto Joven,2.057924023966139,D,1,-0.7758032132758159,-0.5974280578849122,Common,Alto,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,Common,3,4,3
220,0,2,"Harris, Mr. Walter",male,0.112102160070797,-0.6798499588222058,0.0,W/C 14208,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,-1.1928078213508757,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
221,1,3,"Sunderland, Mr. Victor Francis",male,-1.0478823024135138,-0.6798499588222058,0.0,SOTON/OQ 392089,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adolescente,-0.4292993976243932,UK,0,-0.7758032132758159,0.5889389962929908,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,8,Common,2,2,1
222,0,2,"Bracken, Mr. James H",male,-0.12639025616755545,-0.6798499588222058,0.0,220367,-0.3193229799294959,S,Mr,-0.7910074553829461,1,Adulto Joven,0.14847514953126886,UK,0,-0.7758032132758159,-0.7801286562049328,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
223,0,3,"Green, Mr. George Henry",male,1.682766476715406,-0.6798499588222058,0.0,21440,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto,-0.4292993976243932,UK,0,-0.7758032132758159,-0.2704552509764831,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,2,1
224,0,3,"Nenkoff, Mr. Christo",male,-0.12639025616755545,-0.6798499588222058,0.0,349234,-0.8404795799933928,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4528990350144644,UK,0,-0.7758032132758159,-0.7801286562049328,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
225,1,1,"Hoyt, Mr. Frederick Maxfield",male,0.7284724955119514,1.3736364246936756,0.0,19943,1.6031797777155126,S,Mr,0.8366964171969096,0,Adulto,1.532411918781873,C,1,0.942683994968509,0.3788373135823231,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,Common,4,4,3
226,0,3,"Berglund, Mr. Karl Ivar Sven",male,-0.12639025616755545,-0.6798499588222058,0.0,PP 4348,-0.6638996776838483,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.24721119903684,UK,0,-0.7758032132758159,0.3788373135823231,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
227,1,2,"Mellors, Mr. William John",male,0.19063166656545946,-0.6798499588222058,0.0,SW/PP 751,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
228,0,3,"Lovell, Mr. John Hall (""Henry"")",male,-0.7027518357759865,-0.6798499588222058,0.0,A/5 21173,-0.9293552124060972,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5571683700046479,UK,0,-0.7758032132758159,0.6857441845714386,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
229,0,2,"Fahlstrom, Mr. Arne Jonas",male,-0.873629353576102,-0.6798499588222058,0.0,236171,-0.3193229799294959,S,Mr,-0.7910074553829461,1,Adolescente,0.14847514953126886,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,8,Common,2,2,2
230,0,3,"Lefebre, Miss. Mathilde",female,-0.873629353576102,1.7188893139379924,0.0,4133,0.3746111636667168,S,Miss,1.6675115068640607,0,Adolescente,-0.989398050574781,UK,0,1.6161124467673484,-0.2704552509764831,Common,Medio,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,Common,2,3,1
231,1,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,0.5003684649227577,1.3736364246936756,0.0,36973,1.5332871839747955,S,Mrs,0.8366964171969096,0,Adulto Joven,1.4542998390813837,C,1,0.942683994968509,1.6064940148132687,Common,Alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,2,Common,3,4,3
232,0,3,"Larsson, Mr. Bengt Edvin",male,0.03310136474365555,-0.6798499588222058,0.0,347067,-0.8565543009426998,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.47172118326927787,UK,0,-0.7758032132758159,-0.12342892883925309,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
233,0,2,"Sjostedt, Mr. Ernst Adolf",male,2.244259386101509,-0.6798499588222058,0.0,237442,-0.27994967149485417,S,Mr,-0.7910074553829461,1,Adulto,0.19320671271487716,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,2,2
234,1,3,"Asplund, Miss. Lillian Gertrud",female,-2.098705602356322,1.7493643637172223,0.0,347077,0.5857298524781898,S,Miss,1.7684490154881385,0,Niño,-1.1447160059135981,UK,0,1.6161124467673484,0.5889389962929908,Common,Alto,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,4,8,Common,1,4,1
235,0,2,"Leyson, Mr. Robert William Norman",male,-0.36967905650512467,-0.6798499588222058,0.0,C.A. 29566,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,0.8650340522073772,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
236,0,3,"Harknett, Miss. Alice Phoebe",female,-0.873629353576102,-0.6798499588222058,0.0,W./C. 6609,-0.887152905713849,S,Miss,-0.7910074553829461,1,Adolescente,-0.5075945010366973,UK,0,-0.7758032132758159,0.3788373135823231,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,Common,2,2,1
237,0,2,"Hold, Mr. Stephen",male,1.1752498784782923,1.3736364246936756,0.0,26707,0.3956591744386564,S,Mr,0.8366964171969096,0,Adulto,0.14847514953126886,UK,0,-0.7758032132758159,-1.4273934194170703,Common,Medio,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,3,2
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,-1.790827636182987,-0.6798499588222058,0.0,C.A. 31921,0.40536946927465545,S,Miss,1.3430273068253449,0,Niño,-0.32774200336017695,UK,0,1.4254798398680424,0.7776472638999945,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,8,Common,1,3,2
239,0,2,"Pengelly, Mr. Frederick William",male,0.19063166656545946,-0.6798499588222058,0.0,28665,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,0.6857441845714386,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
240,0,2,"Hunt, Mr. George Henry",male,0.34634531983044753,-0.6798499588222058,0.0,SCO/W 1585,-0.37924442791259516,S,Mr,-0.7910074553829461,1,Adulto Joven,0.08020889446618146,UK,0,-0.7758032132758159,-0.42803249688767725,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
241,0,3,"Zabour, Miss. Thamine",female,-0.873629353576102,1.3736364246936756,0.0,2665,-0.20878525234332218,C,Miss,0.8366964171969096,0,Adolescente,-0.561038225741105,UK,0,0.942683994968509,-0.5974280578849122,Common,Bajo,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Common,2,2,1
242,1,3,"Murphy, Miss. Katherine ""Kate""",female,-0.873629353576102,1.3736364246936756,0.0,367230,-0.13613010108942972,Q,Miss,0.8366964171969096,0,Adolescente,-0.47565407106422214,UK,0,0.942683994968509,0.5889389962929908,Common,Medio,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,Common,2,3,1
243,0,2,"Coleridge, Mr. Reginald Charles",male,0.03310136474365555,-0.6798499588222058,0.0,W./C. 14263,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,0.6857441845714386,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
244,0,3,"Maenpaa, Mr. Matti Alexanteri",male,-0.5348708087957197,-0.6798499588222058,0.0,STON/O 2. 3101275,-0.9474393433947658,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5784455250366847,UK,0,-0.7758032132758159,0.48679903740386254,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
245,0,3,"Attalah, Mr. Sleiman",male,-0.12639025616755545,-0.6798499588222058,0.0,2694,-0.9329478684072754,C,Mr,-0.7910074553829461,1,Adulto Joven,-0.5613937292001869,UK,0,-0.7758032132758159,-0.7801286562049328,Common,Muy bajo,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,Common,3,1,1
246,0,1,"Minahan, Dr. William Edward",male,1.1752498784782923,1.6424127844293754,0.0,19928,1.6031797777155126,Q,Dr,1.3430273068253449,0,Adulto,1.1023210809886885,C,1,0.942683994968509,0.2645035031873031,Professional,Alto,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,3,1,2,Professional,4,4,3
247,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",female,-0.2880106537529707,-0.6798499588222058,0.0,347071,-0.8565543009426998,S,Miss,-0.7910074553829461,1,Adulto Joven,-0.47172118326927787,UK,0,-0.7758032132758159,1.1758199586931786,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,1
248,1,2,"Hamalainen, Mrs. William (Anna)",female,-0.36967905650512467,-0.6798499588222058,0.0,250649,-0.20549170714234127,S,Mrs,1.3430273068253449,0,Adulto Joven,-1.0533547636591891,UK,0,0.942683994968509,0.6857441845714386,Common,Bajo,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,2
249,1,1,"Beckwith, Mr. Richard Leonard",male,0.6528119815178635,1.3736364246936756,0.0,11751,1.0938814011042646,S,Mr,1.3430273068253449,0,Adulto,0.4980792772057399,D,1,0.942683994968509,0.48679903740386254,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,3,Common,4,4,3
250,0,2,"Carter, Rev. Ernest Courtenay",male,1.8963168993320858,1.3736364246936756,0.0,244252,0.3956591744386564,S,Rev,0.8366964171969096,0,Adulto,0.14847514953126886,UK,0,0.942683994968509,0.48679903740386254,Professional,Medio,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,8,Professional,4,3,2
251,0,3,"Reed, Mr. James George",male,-0.12639025616755545,-0.6798499588222058,0.0,362316,-0.9293552124060972,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5571683700046479,UK,0,-0.7758032132758159,-0.42803249688767725,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
252,0,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,0.03310136474365555,1.3736364246936756,0.0,347054,-0.5462986630420734,S,Mrs,1.3430273068253449,0,Adulto Joven,-1.4476603462482254,G,1,0.942683994968509,1.495390819848722,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,6,Common,3,2,1
253,0,1,"Stead, Mr. William Thomas",male,2.244259386101509,-0.6798499588222058,0.0,113514,0.4168935400165574,S,Mr,-0.7910074553829461,1,Mayor,0.9683465720421839,C,1,-0.7758032132758159,0.014134128592590342,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,2,Common,5,3,3
254,0,3,"Lobb, Mr. William Arthur",male,0.112102160070797,1.3736364246936756,0.0,A/5. 3336,-0.0966935106598473,S,Mr,0.8366964171969096,0,Adulto Joven,-0.4292993976243932,UK,0,0.942683994968509,-0.12342892883925309,Common,Medio,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,1
255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.9533421176620505,-0.6798499588222058,0.0,370129,0.13835427457997976,S,Mrs,1.3430273068253449,0,Adulto,-0.64690062016588,UK,0,0.942683994968509,1.3753499416303687,Common,Medio,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,8,Common,4,3,1
256,1,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,0.03310136474365555,-0.6798499588222058,0.0,2650,-0.15331542927437422,C,Mrs,1.3430273068253449,0,Adulto Joven,-0.9921369279504465,UK,0,-0.7758032132758159,1.3116083343310683,Common,Medio,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,Common,3,3,1
257,1,1,"Thorne, Mrs. Gertrude Maybelle",female,1.1015946202702982,-0.6798499588222058,0.0,PC 17585,1.4842016191418261,C,Mrs,-0.7910074553829461,1,Adulto,2.093681370317167,UK,0,-0.7758032132758159,0.5889389962929908,Common,Alto,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,Common,4,4,3
258,1,1,"Cherry, Miss. Gladys",female,0.112102160070797,-0.6798499588222058,0.0,110152,1.566400489660774,S,Miss,-0.7910074553829461,1,Adulto Joven,2.1771772992665155,B,1,1.4254798398680424,-0.7801286562049328,Common,Alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,Common,3,4,3
259,1,1,"Ward, Miss. Anna",female,0.112102160070797,-0.6798499588222058,0.0,PC 17755,2.6909801211943902,C,Miss,-0.7910074553829461,1,Adulto Joven,2.936963567567524,UK,0,1.4254798398680424,-1.6846989603572866,Common,Muy alto,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,8,Common,3,5,3
260,1,2,"Parrish, Mrs. (Lutie Davis)",female,0.03310136474365555,-0.6798499588222058,0.0,230433,0.3956591744386564,S,Mrs,0.8366964171969096,0,Adulto Joven,0.14847514953126886,UK,0,0.942683994968509,0.2645035031873031,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,3,2
261,0,3,"Smith, Mr. Thomas",male,-0.12639025616755545,-0.6798499588222058,0.0,384461,-0.8599113609682942,Q,Mr,-0.7910074553829461,1,Adulto Joven,-0.47565407106422214,UK,0,-0.7758032132758159,-1.4273934194170703,Common,Bajo,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,Common,3,2,1
262,1,3,"Asplund, Master. Edvin Rojj Felix",male,-2.202348925734057,1.7493643637172223,0.0,347077,0.5857298524781898,S,Master,1.7684490154881385,0,Niño,-1.1447160059135981,UK,0,1.6161124467673484,0.8650340522073772,Common,Alto,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,4,8,Common,1,4,1
263,0,1,"Taussig, Mr. Emil",male,1.0276282324943926,1.3736364246936756,0.0,110413,1.4895022041096835,S,Mr,1.3430273068253449,0,Adulto,0.9683465720421839,E,1,1.4254798398680424,-1.4273934194170703,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,4,Common,4,4,3
264,0,1,"Harrison, Mr. William",male,1.0276282324943926,-0.6798499588222058,0.0,112059,-2.956275674952866,S,Mr,-0.7910074553829461,1,Adulto,-2.653647532547951,B,1,-0.7758032132758159,-0.5974280578849122,Common,Muy bajo,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,Common,4,1,3
265,0,3,"Henry, Miss. Delia",female,-0.873629353576102,-0.6798499588222058,0.0,382649,-0.8599113609682942,Q,Miss,-0.7910074553829461,1,Adolescente,-0.47565407106422214,UK,0,-0.7758032132758159,-1.1928078213508757,Common,Bajo,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,Common,2,2,1
266,0,2,"Reeves, Mr. David",male,0.5767812691631716,-0.6798499588222058,0.0,C.A. 17248,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto,-0.10700773247780111,UK,0,-0.7758032132758159,-1.4273934194170703,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,2,2
267,0,3,"Panula, Mr. Ernesti Arvid",male,-1.0478823024135138,1.7493643637172223,0.0,3101295,0.8193498973730275,S,Mr,1.7298557257357405,0,Adolescente,-0.6694502267647175,UK,0,1.757189617796326,0.014134128592590342,Common,Alto,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,8,Common,2,4,1
268,1,3,"Persson, Mr. Ernst Ulrik",male,-0.12639025616755545,1.3736364246936756,0.0,347083,-0.8565543009426998,S,Mr,0.8366964171969096,0,Adulto Joven,-1.3174684264481287,UK,0,-0.7758032132758159,-0.12342892883925309,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
269,1,1,"Graham, Mrs. William Thompson (Edith Junkins)",female,2.1777287582282208,-0.6798499588222058,0.0,PC 17582,2.085793222034717,S,Mrs,0.8366964171969096,0,Adulto,2.0634275386703687,C,1,1.4254798398680424,1.6590191335174524,Common,Muy alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,2,Common,4,5,3
270,1,1,"Bissette, Miss. Amelia",female,0.5003684649227577,-0.6798499588222058,0.0,PC 17760,1.9761297642424058,S,Miss,-0.7910074553829461,1,Adulto Joven,2.5864779862596934,C,1,1.4254798398680424,-0.42803249688767725,Common,Muy alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,2,Common,3,5,3
271,0,1,"Cairns, Mr. Alexander",male,1.0276282324943926,-0.6798499588222058,0.0,113798,0.5732591976391689,S,Mr,-0.7910074553829461,1,Adulto,1.137940139516829,UK,0,0.942683994968509,-0.5974280578849122,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,3,3
272,1,3,"Tornquist, Mr. William Henry",male,-0.2880106537529707,-0.6798499588222058,0.0,LINE,-2.956275674952866,S,Mr,-0.7910074553829461,1,Adulto Joven,-2.653647532547951,UK,0,1.6161124467673484,0.3788373135823231,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
